customer_id,imsi,msisdn,date,billing_type,service_type,direction,subcategory,category,balance,charged,consumed_data,consumed_onn_calls,consumed_ofn_calls,call_duration,sms_request,consumed_request
3961,536030200016555,6748880572,2025-02-28,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.18333333333333332,0,0
3543,536030200018007,6748881037,2025-02-28,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3550,536030200018014,6748881044,2025-02-28,postpaid,call,outgoing,onnet,international,0,0,0,0,0,6.733333333333333,0,0
3552,536030200018015,6748881045,2025-02-28,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3682,536030200016184,6748880201,2025-03-01,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
4118,536030200016747,6748880764,2025-03-01,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.7333333333333334,0,0
3475,536030200016943,6748880973,2025-03-01,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3550,536030200018014,6748881044,2025-03-01,postpaid,call,outgoing,onnet,international,0,0,0,0,0,13.533333333333333,0,0
3552,536030200018015,6748881045,2025-03-01,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
5,536030200032494,6749990000,2025-03-01,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3482,536030200016950,6748880980,2025-03-02,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3550,536030200018014,6748881044,2025-03-02,postpaid,call,outgoing,onnet,international,0,0,0,0,0,5.266666666666667,0,0
3632,536030200016120,6748880137,2025-03-03,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.016666666666666666,0,0
3811,536030200016342,6748880359,2025-03-03,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.75,0,0
4118,536030200016747,6748880764,2025-03-03,postpaid,call,outgoing,onnet,international,0,0,0,0,0,2.5,0,0
542,536030200032438,6748880815,2025-03-03,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3500,536030200016968,6748880998,2025-03-03,postpaid,call,outgoing,onnet,international,0,0,0,0,0,25.6,0,0
3543,536030200018007,6748881037,2025-03-03,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.7833333333333333,0,0
542,536030200032438,6748880815,2025-03-04,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3475,536030200016943,6748880973,2025-03-04,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3499,536030200016967,6748880997,2025-03-04,postpaid,call,outgoing,onnet,international,0,0,0,0,0,6.233333333333333,0,0
3500,536030200016968,6748880998,2025-03-04,postpaid,call,outgoing,onnet,international,0,0,0,0,0,35.983333333333334,0,0
3501,536030200016969,6748880999,2025-03-04,postpaid,call,outgoing,onnet,international,0,0,0,0,0,14.583333333333334,0,0
5,536030200032494,6749990000,2025-03-04,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
4629,536030200030355,6747771002,2025-03-05,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.18333333333333332,0,0
3868,536030200016404,6748880421,2025-03-05,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
542,536030200032438,6748880815,2025-03-05,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
4140,536030200016871,6748880901,2025-03-05,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3499,536030200016967,6748880997,2025-03-05,postpaid,call,outgoing,onnet,international,0,0,0,0,0,16.3,0,0
3500,536030200016968,6748880998,2025-03-05,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3501,536030200016969,6748880999,2025-03-05,postpaid,call,outgoing,onnet,international,0,0,0,0,0,3.9833333333333334,0,0
3553,536030200018016,6748881046,2025-03-05,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
430,536030200030228,6749990042,2025-03-05,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.15,0,0
542,536030200032438,6748880815,2025-03-06,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3499,536030200016967,6748880997,2025-03-06,postpaid,call,outgoing,onnet,international,0,0,0,0,0,13.916666666666666,0,0
3501,536030200016969,6748880999,2025-03-06,postpaid,call,outgoing,onnet,international,0,0,0,0,0,2.85,0,0
3543,536030200018007,6748881037,2025-03-06,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
314,536030200030059,6748880007,2025-03-07,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
4047,536030200016665,6748880682,2025-03-07,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.6,0,0
4119,536030200016748,6748880765,2025-03-07,postpaid,call,outgoing,onnet,international,0,0,0,0,0,18.95,0,0
542,536030200032438,6748880815,2025-03-07,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3475,536030200016943,6748880973,2025-03-07,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.45,0,0
3499,536030200016967,6748880997,2025-03-07,postpaid,call,outgoing,onnet,international,0,0,0,0,0,3.8333333333333335,0,0
3501,536030200016969,6748880999,2025-03-07,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.6333333333333333,0,0
5,536030200032494,6749990000,2025-03-07,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.06666666666666667,0,0
424,536030200030229,6749990036,2025-03-07,postpaid,call,outgoing,onnet,international,0,0,0,0,0,6.633333333333334,0,0
431,536030200032016,6749990043,2025-03-07,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
4629,536030200030355,6747771002,2025-03-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.6666666666666666,0,0
4118,536030200016747,6748880764,2025-03-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
4148,536030200045154,6748880909,2025-03-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,2.1666666666666665,0,0
3475,536030200016943,6748880973,2025-03-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.7,0,0
3501,536030200016969,6748880999,2025-03-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,6.733333333333333,0,0
5,536030200032494,6749990000,2025-03-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,2.7333333333333334,0,0
424,536030200030229,6749990036,2025-03-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.31666666666666665,0,0
430,536030200030228,6749990042,2025-03-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
431,536030200032016,6749990043,2025-03-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.1166666666666667,0,0
451,536030200032036,6749990063,2025-03-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3501,536030200016969,6748880999,2025-03-09,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.6,0,0
5,536030200032494,6749990000,2025-03-09,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.0666666666666667,0,0
424,536030200030229,6749990036,2025-03-09,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.7333333333333333,0,0
5,536030200032494,6749990000,2025-03-11,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
5,536030200032494,6749990000,2025-03-12,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.45,0,0
424,536030200030229,6749990036,2025-03-12,postpaid,call,outgoing,onnet,international,0,0,0,0,0,14.766666666666667,0,0
451,536030200032036,6749990063,2025-03-12,postpaid,call,outgoing,onnet,international,0,0,0,0,0,3.15,0,0
5282,536030200018062,6748881092,2025-03-13,postpaid,call,outgoing,onnet,international,0,0,0,0,0,8.0,0,0
5,536030200032494,6749990000,2025-03-13,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
424,536030200030229,6749990036,2025-03-13,postpaid,call,outgoing,onnet,international,0,0,0,0,0,4.05,0,0
451,536030200032036,6749990063,2025-03-13,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.7833333333333333,0,0
5282,536030200018062,6748881092,2025-03-14,postpaid,call,outgoing,onnet,international,0,0,0,0,0,23.55,0,0
5,536030200032494,6749990000,2025-03-14,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
424,536030200030229,6749990036,2025-03-14,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
5282,536030200018062,6748881092,2025-03-15,postpaid,call,outgoing,onnet,international,0,0,0,0,0,21.75,0,0
424,536030200030229,6749990036,2025-03-15,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
451,536030200032036,6749990063,2025-03-15,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.1833333333333333,0,0
5282,536030200018062,6748881092,2025-03-16,postpaid,call,outgoing,onnet,international,0,0,0,0,0,36.96666666666667,0,0
431,536030200032016,6749990043,2025-03-16,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
313,536030200032467,6748880006,2025-03-17,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
5,536030200032494,6749990000,2025-03-17,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.6666666666666666,0,0
313,536030200032467,6748880006,2025-03-18,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
5282,536030200018062,6748881092,2025-03-18,postpaid,call,outgoing,onnet,international,0,0,0,0,0,42.8,0,0
5,536030200032494,6749990000,2025-03-18,postpaid,call,outgoing,onnet,international,0,0,0,0,0,2.066666666666667,0,0
5282,536030200018062,6748881092,2025-03-19,postpaid,call,outgoing,onnet,international,0,0,0,0,0,12.183333333333334,0,0
5,536030200032494,6749990000,2025-03-19,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
5282,536030200018062,6748881092,2025-03-20,postpaid,call,outgoing,onnet,international,0,0,0,0,0,20.383333333333333,0,0
5,536030200032494,6749990000,2025-03-20,postpaid,call,outgoing,onnet,international,0,0,0,0,0,8.316666666666666,0,0
424,536030200030229,6749990036,2025-03-20,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.1666666666666667,0,0
5282,536030200018062,6748881092,2025-03-21,postpaid,call,outgoing,onnet,international,0,0,0,0,0,44.18333333333333,0,0
5,536030200032494,6749990000,2025-03-21,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.4,0,0
424,536030200030229,6749990036,2025-03-21,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.43333333333333335,0,0
5282,536030200018062,6748881092,2025-03-22,postpaid,call,outgoing,onnet,international,0,0,0,0,0,69.15,0,0
424,536030200030229,6749990036,2025-03-22,postpaid,call,outgoing,onnet,international,0,0,0,0,0,5.45,0,0
5282,536030200018062,6748881092,2025-03-23,postpaid,call,outgoing,onnet,international,0,0,0,0,0,68.4,0,0
424,536030200030229,6749990036,2025-03-23,postpaid,call,outgoing,onnet,international,0,0,0,0,0,5.533333333333333,0,0
5282,536030200018062,6748881092,2025-03-24,postpaid,call,outgoing,onnet,international,0,0,0,0,0,27.716666666666665,0,0
424,536030200030229,6749990036,2025-03-24,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.11666666666666667,0,0
5282,536030200018062,6748881092,2025-03-25,postpaid,call,outgoing,onnet,international,0,0,0,0,0,52.43333333333333,0,0
424,536030200030229,6749990036,2025-03-25,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.21666666666666667,0,0
5282,536030200018062,6748881092,2025-03-26,postpaid,call,outgoing,onnet,international,0,0,0,0,0,39.06666666666667,0,0
5,536030200032494,6749990000,2025-03-26,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.8,0,0
424,536030200030229,6749990036,2025-03-26,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.7666666666666667,0,0
5282,536030200018062,6748881092,2025-03-27,postpaid,call,outgoing,onnet,international,0,0,0,0,0,61.6,0,0
5,536030200032494,6749990000,2025-03-27,postpaid,call,outgoing,onnet,international,0,0,0,0,0,3.6166666666666667,0,0
424,536030200030229,6749990036,2025-03-27,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.3666666666666667,0,0
5282,536030200018062,6748881092,2025-03-28,postpaid,call,outgoing,onnet,international,0,0,0,0,0,100.93333333333334,0,0
5282,536030200018062,6748881092,2025-03-29,postpaid,call,outgoing,onnet,international,0,0,0,0,0,38.18333333333333,0,0
5282,536030200018062,6748881092,2025-03-30,postpaid,call,outgoing,onnet,international,0,0,0,0,0,48.766666666666666,0,0
3200,536030200030418,6742220301,2025-03-31,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3201,536030200030252,6742220302,2025-03-31,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.1,0,0
5282,536030200018062,6748881092,2025-03-31,postpaid,call,outgoing,onnet,international,0,0,0,0,0,45.233333333333334,0,0
424,536030200030229,6749990036,2025-03-31,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3200,536030200030418,6742220301,2025-04-01,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.95,0,0
3201,536030200030252,6742220302,2025-04-01,postpaid,call,outgoing,onnet,international,0,0,0,0,0,3.783333333333333,0,0
3202,536030200030248,6742220303,2025-04-01,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.85,0,0
5282,536030200018062,6748881092,2025-04-01,postpaid,call,outgoing,onnet,international,0,0,0,0,0,29.383333333333333,0,0
424,536030200030229,6749990036,2025-04-01,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.5833333333333334,0,0
3200,536030200030418,6742220301,2025-04-02,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.2166666666666666,0,0
296,536030200032461,6748880010,2025-04-02,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
5282,536030200018062,6748881092,2025-04-02,postpaid,call,outgoing,onnet,international,0,0,0,0,0,64.53333333333333,0,0
5,536030200032494,6749990000,2025-04-02,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
5282,536030200018062,6748881092,2025-04-03,postpaid,call,outgoing,onnet,international,0,0,0,0,0,62.38333333333333,0,0
296,536030200032461,6748880010,2025-04-04,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.9166666666666666,0,0
5282,536030200018062,6748881092,2025-04-04,postpaid,call,outgoing,onnet,international,0,0,0,0,0,49.68333333333333,0,0
5282,536030200018062,6748881092,2025-04-05,postpaid,call,outgoing,onnet,international,0,0,0,0,0,57.45,0,0
210,536030200032494,6749990000,2025-04-05,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3902,536030200016453,6748880470,2025-04-06,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.5166666666666667,0,0
5282,536030200018062,6748881092,2025-04-06,postpaid,call,outgoing,onnet,international,0,0,0,0,0,17.533333333333335,0,0
5282,536030200018062,6748881092,2025-04-07,postpaid,call,outgoing,onnet,international,0,0,0,0,0,34.483333333333334,0,0
3200,536030200030418,6742220301,2025-04-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,6.566666666666666,0,0
314,536030200030059,6748880007,2025-04-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
5282,536030200018062,6748881092,2025-04-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,27.25,0,0
210,536030200032494,6749990000,2025-04-08,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3902,536030200016453,6748880470,2025-04-09,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.13333333333333333,0,0
5282,536030200018062,6748881092,2025-04-09,postpaid,call,outgoing,onnet,international,0,0,0,0,0,67.93333333333334,0,0
3902,536030200016453,6748880470,2025-04-10,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.4333333333333333,0,0
5282,536030200018062,6748881092,2025-04-10,postpaid,call,outgoing,onnet,international,0,0,0,0,0,39.983333333333334,0,0
424,536030200030229,6749990036,2025-04-10,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
4140,536030200045541,6748880901,2025-04-11,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3902,536030200016453,6748880470,2025-04-12,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.21666666666666667,0,0
5282,536030200018062,6748881092,2025-04-12,postpaid,call,outgoing,onnet,international,0,0,0,0,0,49.7,0,0
3902,536030200016453,6748880470,2025-04-13,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.6833333333333333,0,0
5282,536030200018062,6748881092,2025-04-13,postpaid,call,outgoing,onnet,international,0,0,0,0,0,66.31666666666666,0,0
3902,536030200016453,6748880470,2025-04-14,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.38333333333333336,0,0
5282,536030200018062,6748881092,2025-04-14,postpaid,call,outgoing,onnet,international,0,0,0,0,0,37.93333333333333,0,0
210,536030200032494,6749990000,2025-04-14,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.8333333333333333,0,0
424,536030200030229,6749990036,2025-04-14,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.2833333333333334,0,0
3591,536030200045567,6748880080,2025-04-15,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.05,0,0
5282,536030200018062,6748881092,2025-04-15,postpaid,call,outgoing,onnet,international,0,0,0,0,0,56.06666666666667,0,0
424,536030200030229,6749990036,2025-04-15,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3902,536030200016453,6748880470,2025-04-16,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.36666666666666664,0,0
5282,536030200018062,6748881092,2025-04-16,postpaid,call,outgoing,onnet,international,0,0,0,0,0,32.03333333333333,0,0
424,536030200030229,6749990036,2025-04-16,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3591,536030200045567,6748880080,2025-04-17,postpaid,call,outgoing,onnet,international,0,0,0,0,0,1.55,0,0
5282,536030200018062,6748881092,2025-04-17,postpaid,call,outgoing,onnet,international,0,0,0,0,0,91.2,0,0
424,536030200030229,6749990036,2025-04-17,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
3591,536030200045567,6748880080,2025-04-18,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.8666666666666667,0,0
5282,536030200018062,6748881092,2025-04-18,postpaid,call,outgoing,onnet,international,0,0,0,0,0,18.933333333333334,0,0
5282,536030200018062,6748881092,2025-04-19,postpaid,call,outgoing,onnet,international,0,0,0,0,0,46.65,0,0
5282,536030200018062,6748881092,2025-04-20,postpaid,call,outgoing,onnet,international,0,0,0,0,0,20.983333333333334,0,0
3591,536030200045567,6748880080,2025-04-21,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.13333333333333333,0,0
5282,536030200018062,6748881092,2025-04-21,postpaid,call,outgoing,onnet,international,0,0,0,0,0,70.06666666666666,0,0
424,536030200030229,6749990036,2025-04-21,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.7,0,0
3209,536030200030183,6742220310,2025-04-22,postpaid,call,outgoing,onnet,international,0,0,0,0,0,7.066666666666666,0,0
313,536030200032467,6748880006,2025-04-22,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
5282,536030200018062,6748881092,2025-04-22,postpaid,call,outgoing,onnet,international,0,0,0,0,0,13.45,0,0
424,536030200030229,6749990036,2025-04-22,postpaid,call,outgoing,onnet,international,0,0,0,0,0,0.0,0,0
